,id,belongs_to_collection_True,budget,language_enc,popularity,year,month,count_genre,count_country,count_company,count_splang,count_cast,count_crew,count_staff,count_keyword,castWt,prodcoWt,keywordWt,crewWt,teamWt,inEnglish
1471,1472,0,6000000,0,6.714577,1969,9,4,1,3,2,21,17,38,3,429,29,50,412,870,1
1202,1203,0,0,10,1.459459,2017,1,1,1,1,1,20,18,38,2,493,10,46,476,979,0
1669,1670,0,2000000,8,8.367858,2012,9,2,2,4,2,15,9,24,4,431,60,57,208,699,1
2774,2775,0,15000000,0,15.899134,1995,9,2,1,2,1,12,30,42,9,185,8,141,676,869,1
1970,1971,0,8500000,0,6.911759,2014,9,3,3,10,2,17,57,74,7,366,206,121,1451,2023,1
820,821,0,4000000,0,5.350658,2013,9,3,1,2,1,23,37,60,12,642,10,201,1026,1678,1
1997,1998,0,19000000,0,4.347079,1997,8,2,1,2,2,6,8,14,5,101,21,54,171,293,1
2868,2869,0,8000000,0,3.034823,2006,2,5,1,1,1,13,3,16,4,251,4,67,65,320,1
1248,1249,1,72000000,0,9.997032,2005,11,2,2,4,4,20,10,30,6,389,48,108,90,527,1
2872,2873,0,5200000,31,4.230046,2007,9,3,1,3,4,11,35,46,0,188,42,0,699,929,0
2649,2650,0,1455000,0,6.229674,1968,11,1,2,3,3,15,14,29,3,278,44,50,276,598,1
1046,1047,1,0,0,11.067992,1989,11,2,2,3,1,12,24,36,15,262,68,310,565,895,1
1888,1889,0,2300000,0,2.01799,1951,7,2,1,1,1,16,7,23,8,324,5,189,157,486,1
615,616,0,0,0,3.9366730000000003,2008,10,1,1,2,1,20,35,55,4,476,20,82,822,1318,1
1318,1319,0,8000000,0,6.963023,1980,7,2,1,1,1,15,12,27,6,316,4,94,186,506,1
2884,2885,0,0,0,4.966657,1985,5,1,1,1,2,11,2,13,13,198,5,238,34,237,1
2460,2461,0,25000000,0,11.556484,2005,8,3,4,7,4,20,72,92,8,364,102,114,1509,1975,1
1772,1773,0,65000000,0,17.015539,1995,12,3,1,3,2,26,16,42,6,546,29,106,313,888,1
2951,2952,0,13000000,0,10.564701,2015,9,3,1,3,2,33,48,81,5,873,56,91,1287,2216,1
131,132,0,6000000,0,8.278079,2011,1,2,1,0,2,22,2,24,0,462,0,0,45,507,1
77,78,1,6000000,0,10.451986,1980,7,1,1,2,1,55,9,64,5,1576,17,94,179,1772,1
2052,2053,0,40000000,7,5.361771,2015,7,3,2,1,3,17,3,20,1,385,10,11,38,433,0
724,725,1,50000000,0,30.121291999999997,2009,3,4,1,5,2,37,26,63,5,810,61,63,622,1493,1
1314,1315,0,5000000,0,15.909181,2016,12,2,1,3,1,11,47,58,10,278,38,162,1287,1603,1
1851,1852,1,14000000,0,12.243528,2000,9,1,2,3,1,19,6,25,6,431,38,108,113,582,1
2296,2297,0,90000000,0,8.684892,2013,12,4,1,8,1,13,21,34,12,279,107,239,440,826,1
2486,2487,0,120000000,0,7.134167999999999,2008,5,3,3,6,1,26,26,52,6,506,83,98,500,1089,1
1372,1373,1,0,5,4.8916379999999995,1966,4,2,2,2,1,9,12,21,6,205,32,108,247,484,0
1855,1856,0,16000000,0,6.493474,2007,9,3,1,2,4,23,16,39,8,649,10,174,347,1006,1
1319,1320,0,30000000,0,12.130803,2006,9,3,1,2,1,53,7,60,18,1240,26,286,111,1377,1
2874,2875,0,0,0,2.166081,2010,11,2,0,0,1,8,8,16,5,170,0,82,182,352,1
2171,2172,1,2500000,0,0.46335,2007,8,1,1,6,1,16,3,19,5,410,116,67,88,614,1
375,376,0,16000000,0,6.918821,1981,5,1,1,2,1,17,22,39,7,378,42,99,450,870,1
1908,1909,1,30000000,0,12.840798,1985,5,3,4,1,1,42,16,58,27,1096,12,405,343,1451,1
333,334,0,0,0,2.8700259999999997,1949,12,3,1,1,1,18,18,36,4,361,0,63,315,676,1
2251,2252,0,130,1,2.402032,2011,8,4,1,2,1,15,4,19,6,340,28,84,73,441,0
2736,2737,0,0,0,8.075503999999999,2015,12,2,2,4,1,71,64,135,4,1973,61,53,1621,3655,1
1604,1605,0,4520000,0,3.372304,1983,3,4,1,3,2,27,12,39,20,615,38,376,242,895,1
1118,1119,0,62000000,0,6.318445,1995,11,3,1,2,1,18,6,24,5,337,9,62,67,413,1
2828,2829,0,19500000,1,4.683689,2015,12,3,1,2,2,9,8,17,3,210,23,61,198,431,0
1943,1944,1,40000000,0,7.156060000000001,2004,4,3,1,6,3,10,93,103,1,213,113,7,2204,2530,1
2261,2262,0,0,0,2.326119,1989,2,4,1,3,1,28,12,40,4,736,26,91,248,1010,1
2549,2550,0,0,0,7.1039509999999995,2004,5,1,2,4,1,7,16,23,7,130,59,105,376,565,1
1342,1343,0,0,21,4.7496220000000005,2015,9,2,1,2,3,9,27,36,0,225,22,0,900,1147,1
320,321,0,0,0,1.506457,1986,9,2,1,3,1,9,13,22,5,179,45,98,298,522,1
1619,1620,0,43000000,0,10.536255,2000,12,1,1,4,1,14,10,24,23,283,40,366,180,503,1
2447,2448,0,7500000,0,11.791591,2007,12,3,1,2,1,30,72,102,11,720,17,160,1903,2640,1
2060,2061,0,35000000,0,7.85217,2008,1,1,1,3,1,18,25,43,16,426,42,259,586,1054,1
1673,1674,1,185000000,0,123.167259,2008,7,4,2,5,2,134,81,215,19,3283,102,338,1742,5127,1
1942,1943,0,1000000,0,2.3923669999999997,2006,4,4,1,2,2,6,2,8,6,117,20,123,14,151,1
260,261,0,0,0,0.871303,1988,9,2,1,1,1,22,13,35,0,427,4,0,259,690,1
2354,2355,0,12000000,0,3.223039,2004,4,2,1,4,1,11,6,17,0,259,31,0,142,432,1
2039,2040,0,25000000,0,4.439325,2002,10,3,2,3,1,20,9,29,0,402,36,0,215,653,1
689,690,1,113000000,0,13.165420999999998,2005,5,3,1,1,1,60,15,75,11,1249,0,221,202,1451,1
901,902,0,0,4,1.5688389999999999,2014,3,1,2,8,1,1,3,4,5,18,113,104,90,221,0
2026,2027,1,1000000,0,7.314536,1985,8,2,1,2,1,11,22,33,7,259,21,110,454,734,1
138,139,0,0,0,10.245682,2010,2,1,1,2,1,9,45,54,16,151,33,296,1133,1317,1
1917,1918,0,592,0,0.286719,1925,8,2,1,2,0,8,17,25,4,168,30,69,350,548,0
1828,1829,0,50000000,0,9.645800999999999,2002,4,3,1,3,1,26,30,56,13,557,43,187,758,1358,1
1573,1574,0,450000,0,2.333661,2006,6,2,2,2,1,7,2,9,6,137,29,75,48,214,1
319,320,0,12000000,0,10.312016999999999,1985,2,4,1,1,2,18,7,25,7,376,0,137,107,483,1
653,654,0,20000,14,3.111281,1997,11,4,1,1,1,15,2,17,17,298,8,311,48,354,0
2137,2138,0,25000000,0,6.036408,2009,2,2,1,3,1,15,2,17,2,345,50,30,19,414,1
2322,2323,1,195000000,0,4.5035050000000005,2011,6,3,1,4,1,40,29,69,12,892,49,183,604,1545,1
558,559,0,23000000,0,7.528275999999999,2016,2,3,3,4,3,27,9,36,9,649,56,166,203,908,1
112,113,0,100000000,0,11.696923,2015,11,5,1,8,1,26,110,136,22,593,134,486,2644,3371,1
531,532,0,0,0,6.316596,2016,10,2,1,5,1,7,6,13,3,172,118,43,109,399,1
224,225,0,0,0,0.410738,2016,5,1,1,2,1,1,2,3,3,13,29,45,33,75,1
723,724,0,11000000,0,4.08938,1993,9,5,1,1,1,14,4,18,0,289,1,0,89,379,1
2428,2429,0,0,0,8.685761,1996,10,2,1,3,1,25,9,34,5,506,44,81,125,675,1
2570,2571,0,165000000,0,14.275360000000001,2004,11,4,1,3,1,10,147,157,11,189,48,214,3582,3819,1
1433,1434,0,645180,0,5.841931,1989,7,1,2,3,1,22,39,61,11,501,42,226,956,1499,1
2329,2330,0,6200000,2,1.077252,2010,9,1,4,3,3,6,2,8,0,152,44,0,47,243,1
1458,1459,0,4361898,0,2.8733560000000002,2003,6,2,1,1,3,15,12,27,16,164,9,259,282,455,1
2701,2702,0,10000000,0,1.701134,1981,12,3,1,0,1,15,4,19,1,296,0,12,100,396,1
846,847,0,20000000,0,16.01076,2016,12,3,1,4,2,96,84,180,12,2701,60,223,2192,4953,1
193,194,1,0,0,13.762328,1983,9,4,1,3,2,15,11,26,13,367,31,238,225,623,1
1464,1465,1,5000000,12,1.792402,2007,12,3,1,1,1,10,4,14,0,251,11,0,72,334,0
946,947,0,100000000,0,12.845044999999999,2010,12,3,4,11,5,46,30,76,5,1006,155,70,620,1781,1
2021,2022,0,0,0,18.577504,2016,10,1,3,6,1,27,41,68,10,697,112,207,1002,1811,1
1629,1630,0,0,0,0.26912600000000003,1999,6,2,1,0,1,7,2,9,1,161,0,12,45,206,1
117,118,0,0,0,11.356011,2007,3,3,1,2,1,17,12,29,9,369,31,196,264,664,1
645,646,0,5000000,0,9.649312,2010,6,3,1,1,1,32,11,43,0,834,5,0,247,1086,1
1870,1871,0,8000000,0,2.404818,1991,5,2,2,2,1,6,2,8,5,105,15,81,20,140,1
3,4,0,1200000,1,3.174936,2012,3,2,1,0,2,7,3,10,7,151,0,115,51,202,1
74,75,0,445000,0,2.482536,1976,3,2,1,1,1,16,12,28,15,329,14,309,308,651,1
1755,1756,0,14000000,0,0.964715,2007,8,7,2,3,2,5,3,8,2,116,67,42,54,237,1
467,468,0,16500000,0,6.463883,2007,9,1,1,3,1,22,16,38,7,522,34,116,345,901,1
5,6,0,8000000,0,0.743274,1987,8,3,0,0,1,4,11,15,0,66,0,0,284,350,1
1246,1247,0,11800000,0,8.364201,2015,11,2,2,3,1,43,34,77,22,1102,47,371,755,1904,1
919,920,0,0,0,1.047417,1987,8,3,1,0,1,7,5,12,1,98,0,7,102,200,1
228,229,0,6244087,0,11.722424,1969,6,2,1,1,3,44,34,78,12,1033,5,188,781,1819,1
1063,1064,1,180000000,0,18.13542,2005,12,3,2,2,2,24,29,53,14,413,29,208,590,1032,1
242,243,0,0,14,12.653798,2009,8,1,1,2,2,6,12,18,6,141,37,78,279,457,1
2279,2280,0,10000000,0,6.063809,2007,2,3,1,2,1,19,12,31,5,397,17,61,215,629,1
1160,1161,0,13000000,0,15.295948999999998,2006,3,1,2,9,1,20,29,49,4,423,207,49,694,1324,1
2513,2514,0,18000000,0,7.536295,1981,7,3,1,1,1,17,8,25,7,377,9,126,140,526,1
1526,1527,0,42000000,0,8.371005,2002,4,4,1,6,2,36,14,50,14,791,66,253,265,1122,1
1605,1606,0,6000000,5,7.217205,2014,1,1,1,2,1,22,4,26,0,570,35,0,95,700,0
2784,2785,0,11000000,0,8.800455,1981,4,2,2,2,1,16,12,28,23,332,17,375,288,637,1
2666,2667,0,32000000,0,11.204539,2011,5,2,1,3,1,18,31,49,17,386,19,248,657,1062,1
2665,2666,0,0,0,7.427491000000001,1986,6,1,1,1,1,12,13,25,4,253,10,58,286,549,1
1989,1990,1,1900000,1,2.004745,2005,7,3,1,1,1,9,10,19,3,208,11,50,199,418,0
2609,2610,0,475000,0,9.00314,2005,1,2,1,1,1,10,11,21,6,172,16,111,284,472,1
1975,1976,0,2000000,12,0.74156,2011,12,1,1,1,1,12,2,14,1,388,10,7,38,436,0
1761,1762,1,190000000,0,27.275686999999998,2015,4,1,2,10,1,52,98,150,7,1279,195,141,2388,3862,1
1305,1306,0,18000000,0,7.263988,2008,9,3,1,4,2,17,17,34,5,346,62,68,367,775,1
1541,1542,0,750000,12,0.20158199999999998,2014,6,2,1,2,1,10,3,13,2,288,32,17,68,388,0
622,623,0,10000000,0,10.754997,2016,9,2,2,4,1,36,50,86,10,854,86,192,1190,2130,1
2313,2314,0,13000000,0,7.421245,2011,12,2,2,8,1,31,15,46,16,672,150,359,311,1133,1
1493,1494,1,7000000,0,5.701278,2003,4,3,3,4,1,17,97,114,5,422,43,45,2609,3074,1
110,111,0,75000000,0,13.136791,2001,10,4,1,7,1,10,104,114,1,135,92,7,2554,2781,1
2487,2488,0,1202007,0,6.360746,1945,12,1,1,2,1,58,18,76,11,1267,14,183,336,1617,1
1169,1170,1,4000000,0,16.861532999999998,1953,2,5,1,2,1,9,16,25,12,225,10,188,327,562,1
2461,2462,0,1900000,7,0.653271,2000,12,2,1,0,1,7,4,11,0,128,0,0,51,179,0
232,233,0,0,0,3.7413300000000005,2013,10,2,2,3,1,13,18,31,0,301,53,0,448,802,1
66,67,0,12000000,0,5.145185,2010,1,2,1,2,1,16,12,28,2,306,34,36,313,653,1
2707,2708,0,12000000,0,2.828884,2001,10,4,1,2,1,27,4,31,0,589,14,0,73,676,1
2072,2073,0,0,0,7.046825,2014,10,3,2,2,1,23,8,31,3,510,32,40,157,699,1
2192,2193,1,36000000,11,8.970494,2015,12,3,1,1,4,16,17,33,1,378,5,11,429,812,1
536,537,0,3000000,0,0.527297,2002,8,1,1,0,1,1,10,11,4,10,0,70,269,279,1
125,126,0,40000000,7,14.622492999999999,2008,7,2,3,5,3,4,2,6,2,49,101,39,35,185,1
2133,2134,0,42000000,0,5.510805,2010,12,5,2,1,2,13,22,35,7,287,15,127,528,830,1
1254,1255,0,0,4,1.7649810000000001,2010,10,1,3,3,3,4,2,6,0,88,51,0,41,180,1
2484,2485,1,0,11,3.6066879999999997,1992,9,2,1,1,2,16,13,29,8,395,7,142,306,708,1
1976,1977,0,80000000,0,10.385757,2016,1,4,1,4,1,22,92,114,8,513,68,146,2258,2839,1
2462,2463,0,18000000,0,12.682927000000001,2016,2,3,1,3,1,36,46,82,8,860,51,145,1244,2155,1
2488,2489,0,23600000,0,11.063029,2009,10,2,1,3,1,16,9,25,20,379,35,415,198,612,1
2075,2076,0,2900000,0,7.202832000000001,2013,3,2,1,4,1,14,28,42,27,328,53,510,659,1040,1
484,485,0,0,0,2.183504,1993,8,2,1,1,1,10,2,12,4,206,10,79,38,254,1
1654,1655,0,0,2,1.322781,2012,11,2,1,2,1,5,2,7,0,110,31,0,50,191,0
2676,2677,0,0,0,3.478962,2007,1,3,1,1,3,3,3,6,7,57,2,150,55,114,1
2550,2551,0,0,0,7.92736,2014,8,2,1,3,1,63,46,109,2,1602,28,40,1100,2730,1
2405,2406,0,2500000,0,5.465669999999999,2012,2,1,1,2,1,7,19,26,1,174,21,4,430,625,1
1774,1775,0,35000000,0,7.790139999999999,2001,10,3,2,2,3,26,65,91,3,471,17,31,1560,2048,1
918,919,0,940000,10,0.739665,2015,4,3,1,2,2,9,13,22,5,209,22,100,348,579,0
1646,1647,0,20000000,0,17.136672,1993,7,1,2,3,1,17,75,92,10,307,21,165,1773,2101,1
1026,1027,0,32000000,0,14.958098000000001,2009,11,2,1,4,1,15,14,29,4,362,58,83,329,749,1
1030,1031,0,1800000,0,5.550496,2012,6,2,1,3,1,15,17,32,26,367,36,669,375,778,1
882,883,1,57000000,0,9.421301,2011,12,3,2,7,1,11,35,46,10,243,95,178,811,1149,1
1335,1336,0,6000000,12,0.292296,2007,10,1,0,0,0,1,2,3,0,25,0,0,41,66,0
2222,2223,0,15000000,0,7.729445,1978,12,2,2,2,4,50,47,97,8,1131,11,149,954,2096,1
364,365,0,90000000,0,11.3569,1999,10,2,1,5,4,56,42,98,11,1169,107,194,955,2231,1
2125,2126,1,160000000,0,11.268531,1997,6,3,1,2,2,16,103,119,6,320,17,100,2726,3063,1
27,28,0,11000000,0,10.841891,2013,9,3,2,3,1,24,15,39,3,553,45,44,424,1022,1
473,474,0,15000000,0,1.652275,2001,10,4,2,0,2,9,2,11,2,160,0,23,36,196,1
525,526,0,4000000,0,6.780752000000001,2011,4,4,1,3,2,11,8,19,9,241,43,133,161,445,1
725,726,0,50000000,0,16.838145,2015,3,5,1,3,1,18,60,78,5,404,47,96,1524,1975,1
55,56,0,0,0,9.122717999999999,1993,7,3,1,1,1,9,3,12,7,226,1,135,69,296,1
638,639,0,300000,0,1.023164,1981,2,2,1,6,1,5,3,8,2,135,129,30,47,311,1
302,303,0,0,0,2.36594,2005,9,3,1,1,2,11,6,17,4,188,0,60,69,257,1
2608,2609,0,13500000,0,5.387711,2000,11,1,3,5,1,17,13,30,5,349,83,79,260,692,1
1276,1277,0,18000000,17,4.918419,2008,3,5,2,1,3,13,16,29,4,243,15,43,310,568,1
2635,2636,0,10000000,0,1.9429450000000001,1990,4,3,1,3,1,9,30,39,1,179,18,8,706,903,1
624,625,0,22000000,0,8.473369,2001,6,2,1,2,1,14,97,111,8,319,24,158,2527,2870,1
2055,2056,0,18000000,0,8.435642,2007,11,3,1,2,1,44,59,103,17,1017,30,263,1432,2479,1
1280,1281,0,0,14,2.914029,2016,11,2,1,2,1,14,6,20,2,367,24,19,162,553,0
1049,1050,1,60000000,0,12.789812,2012,12,3,1,4,1,47,35,82,5,1181,54,76,805,2040,1
336,337,1,75000000,0,17.852022,2013,5,2,2,4,2,18,34,52,15,396,63,189,760,1219,1
47,48,0,44000000,0,20.328822,2015,12,4,1,3,2,18,77,95,8,376,27,118,2068,2471,1
106,107,0,31000000,0,6.523155,2010,1,1,1,2,1,25,16,41,0,539,24,0,315,878,1
1079,1080,0,7000000,4,6.868022,2014,5,1,3,14,1,12,34,46,10,265,235,201,843,1343,0
1144,1145,0,0,0,5.599039,2014,10,3,1,2,1,11,34,45,3,264,32,44,952,1248,1
2440,2441,0,27000000,0,11.15092,2006,2,4,2,6,1,17,16,33,18,287,74,357,317,678,1
1836,1837,0,60000000,0,7.0946240000000005,2008,9,4,1,5,3,33,2,35,4,711,56,64,28,795,1
1753,1754,0,0,29,1.8128990000000003,2010,5,2,1,6,2,6,10,16,3,123,88,52,257,468,0
1101,1102,0,0,0,0.28820300000000004,1987,10,4,1,0,0,3,4,7,0,65,0,0,100,165,0
1968,1969,0,85000000,0,8.338675,2012,2,2,1,4,3,17,20,37,6,343,61,132,379,783,1
523,524,0,13000000,0,11.147039999999999,1956,10,2,1,2,1,40,31,71,9,842,12,139,683,1537,1
1428,1429,0,60000000,0,8.259952,2011,5,5,1,5,3,11,17,28,8,176,73,123,375,624,1
2607,2608,0,5000000,0,2.06528,2006,6,4,1,4,2,16,6,22,5,357,62,89,135,554,1
603,604,0,16000000,0,12.069966,1999,3,3,1,3,2,44,37,81,14,1037,57,307,850,1944,1
1489,1490,0,0,0,2.903563,1988,9,3,2,3,2,9,14,23,3,186,36,48,288,510,1
2351,2352,1,28000000,0,15.802306,1984,5,2,1,2,2,69,28,97,20,1359,0,430,445,1804,1
60,61,1,150000000,0,23.065078,2006,11,3,5,3,2,79,126,205,10,1895,54,154,3235,5184,1
2749,2750,0,0,0,15.5975,2017,5,3,1,3,1,3,23,26,8,67,45,144,595,707,1
671,672,0,6400000,1,1.8229400000000002,2010,9,4,1,2,1,7,4,11,4,146,21,63,92,259,0
92,93,0,35000000,0,1.690768,1995,9,4,1,3,2,29,9,38,5,598,31,72,191,820,0
666,667,1,250000000,0,20.644776,2013,12,2,2,4,1,32,108,140,7,683,29,89,2476,3188,1
1887,1888,0,7000000,0,4.955317,2015,10,2,1,3,1,29,4,33,4,673,26,60,76,775,1
280,281,1,0,0,2.584025,1999,10,2,1,1,1,12,48,60,6,228,6,123,1029,1263,1
1719,1720,0,4437508,1,3.7790769999999996,2012,9,3,1,1,1,4,7,11,1,81,5,10,179,265,0
359,360,0,65000000,0,12.738789,2009,12,2,3,6,1,18,27,45,13,375,66,223,421,862,1
899,900,0,12000000,10,1.323587,2007,6,3,1,1,2,24,17,41,3,629,12,54,393,1034,0
1935,1936,0,40000000,0,10.395472,2014,5,1,1,4,1,31,9,40,5,814,69,69,191,1074,1
1994,1995,0,67000000,0,11.845918,1996,9,4,1,2,1,25,18,43,8,539,13,152,345,897,1
2312,2313,0,0,0,4.453296,2003,5,1,1,0,1,5,28,33,6,84,0,95,716,800,1
760,761,0,6500000,0,9.369527,2005,9,2,1,2,1,45,112,157,32,933,17,554,2755,3705,1
2158,2159,0,50000000,0,6.936677,2004,12,3,1,2,7,16,21,37,6,291,28,94,454,773,1
2622,2623,0,0,14,5.330725,2001,7,3,1,6,1,11,13,24,6,181,106,112,300,587,0
42,43,0,25000000,0,2.9719990000000003,2000,3,1,1,2,2,11,12,23,10,236,3,192,208,447,1
2173,2174,0,0,5,4.709454,2013,3,1,1,4,1,15,11,26,0,350,56,0,287,693,0
204,205,0,3200000,0,6.1746989999999995,1985,11,3,1,1,1,6,1,7,0,126,7,0,8,141,1
1473,1474,1,6500000,0,23.242452,2014,10,1,1,4,1,23,46,69,8,615,52,151,1159,1826,1
2100,2101,0,13500000,0,8.995603,2013,1,4,1,6,1,17,6,23,5,369,102,100,114,585,1
68,69,0,2000000,0,14.284787,1962,12,2,1,1,1,56,34,90,17,1312,0,220,756,2068,1
1875,1876,0,80000000,0,13.666488000000001,2003,11,3,2,6,1,58,63,121,6,1456,80,95,1699,3235,1
2379,2380,1,0,0,5.9852360000000004,2006,12,1,1,1,1,19,34,53,6,327,5,110,647,979,1
2231,2232,0,15000000,0,13.389735,2008,8,5,1,4,2,11,11,22,13,197,33,207,216,446,1
137,138,0,9000000,0,8.888278,1994,4,1,1,1,1,36,14,50,7,746,17,159,310,1073,1
796,797,0,8,2,4.222195,2005,8,4,1,1,2,8,10,18,3,187,11,37,189,387,1
2180,2181,0,25000000,0,12.602438000000001,2003,10,4,1,4,1,25,13,38,10,431,44,148,188,663,1
2128,2129,0,7000000,0,11.370288,1988,8,1,2,2,1,15,8,23,11,310,13,169,142,465,1
758,759,0,0,4,6.117335,2015,9,1,1,3,2,15,11,26,7,363,26,130,253,642,1
541,542,0,6900000,0,6.8652,1993,9,2,1,3,1,17,8,25,9,322,42,136,146,510,1
1019,1020,0,10000000,0,6.703892,2016,10,3,2,3,1,7,3,10,1,149,64,8,55,268,1
2288,2289,0,12823507,12,2.981184,2016,9,2,1,1,1,8,5,13,0,155,9,0,128,292,0
165,166,0,0,0,0.836108,1989,1,5,1,0,1,5,4,9,0,106,0,0,102,208,1
248,249,0,102000000,0,9.646208,2001,6,3,2,5,2,53,10,63,9,1429,80,186,198,1707,1
1331,1332,0,0,27,5.4512730000000005,2012,8,1,6,4,1,15,27,42,5,355,102,105,754,1211,0
2017,2018,0,15000000,0,7.06378,2012,9,1,2,6,1,15,16,31,6,309,97,94,351,757,1
446,447,1,14000000,0,8.226,2009,10,4,1,4,2,8,18,26,8,126,77,124,358,561,1
1358,1359,0,0,0,6.481464,1980,12,1,1,1,1,16,14,30,4,295,4,63,361,660,1
2145,2146,0,8000000,0,9.631158000000001,1988,7,2,1,2,1,8,10,18,6,133,10,112,221,364,1
1329,1330,0,0,4,1.2334049999999999,1991,4,3,1,8,1,7,9,16,2,157,185,21,188,530,0
2910,2911,0,1365000,0,5.120036,1939,10,2,1,1,1,54,13,67,7,1214,5,82,218,1437,1
2150,2151,0,5000000,12,0.414793,2006,10,4,1,1,1,4,7,11,0,89,8,0,174,271,0
434,435,0,13000000,0,6.862146000000001,2006,10,4,1,1,1,60,16,76,16,1529,14,280,385,1928,1
2122,2123,0,0,0,4.248105000000001,2014,9,1,1,1,1,16,34,50,1,364,10,4,800,1174,1
577,578,0,0,4,8.665106,2017,2,4,2,6,2,20,16,36,6,512,102,112,394,1008,1
2984,2985,1,80000000,0,13.334952,2003,8,3,1,5,3,16,100,116,5,331,47,63,2681,3059,1
2741,2742,0,3800000,14,9.239882000000001,2007,9,5,1,2,1,20,6,26,3,498,27,41,137,662,0
1848,1849,0,17000000,0,12.494394,1964,10,4,1,1,1,10,9,19,16,215,10,343,194,419,1
762,763,0,2000000,17,9.02255,2006,3,2,1,4,1,34,43,77,25,714,39,379,960,1713,0
388,389,0,20000000,0,4.850968,2011,11,4,1,6,1,20,20,40,2,472,100,15,409,981,1
235,236,0,0,0,6.183051,2007,2,2,1,2,3,16,16,32,3,342,15,28,212,569,1
2605,2606,0,0,0,2.7745889999999997,1991,9,3,2,4,1,9,4,13,6,183,48,97,58,289,1
1984,1985,0,70000000,0,9.756289,2008,12,1,1,4,3,20,39,59,2,402,47,28,855,1304,1
267,268,1,27000,0,10.513367,1994,9,1,1,2,1,15,7,22,3,266,23,46,115,404,1
770,771,0,50000000,0,10.223582,2016,6,5,1,3,2,39,71,110,2,970,45,42,1801,2816,1
2165,2166,0,14000000,0,14.443361999999999,2014,10,1,1,3,1,16,14,30,7,311,41,122,343,695,1
437,438,1,40000000,0,8.739991,2003,4,3,2,2,3,17,11,28,14,375,18,197,191,584,1
673,674,0,4200000,0,8.233168,1984,8,2,1,2,3,18,10,28,6,335,14,105,194,543,1
249,250,0,7920000,0,11.162277,1978,10,1,1,2,4,18,14,32,4,285,25,53,277,587,1
2201,2202,0,7000000,0,5.799861,2013,1,2,1,3,1,9,23,32,5,172,42,107,542,756,1
1574,1575,0,0,0,2.6050169999999997,2017,2,2,1,4,1,19,73,92,6,467,99,120,1674,2240,1
2142,2143,1,2000000,0,10.650752,1960,10,1,1,2,2,30,36,66,11,572,24,232,790,1386,1
2081,2082,1,11000000,0,5.304376,1989,2,1,1,2,1,19,12,31,12,372,12,342,255,639,1
2617,2618,0,30000000,0,13.194168,2004,2,1,1,2,2,24,119,143,11,652,10,130,3047,3709,0
2903,2904,0,16000000,0,16.770196,2007,1,2,4,3,3,15,16,31,16,272,22,217,243,537,1
2739,2740,1,92000000,0,22.220214000000002,2004,11,4,1,2,2,44,85,129,9,1053,0,127,2014,3067,1
448,449,0,85000000,0,12.173291,1997,7,2,2,3,2,38,100,138,18,760,51,329,2698,3509,1
1469,1470,0,6000000,0,13.293569,1982,12,3,2,2,1,10,9,19,4,184,22,55,196,402,1
716,717,0,0,0,11.449373,1993,3,2,1,1,1,14,11,25,9,262,0,139,257,519,1
2398,2399,0,18000000,0,6.108646,2013,12,1,1,3,1,19,46,65,2,465,32,38,1233,1730,1
2614,2615,0,49000000,0,9.769047,2001,11,3,1,4,1,19,77,96,1,432,73,5,1958,2463,1
2048,2049,0,0,0,6.634939,1982,11,3,4,3,2,17,8,25,7,311,38,107,125,474,1
1901,1902,0,0,0,0.100465,2001,9,1,0,0,1,10,11,21,2,246,0,41,272,518,1
1168,1169,0,3250000,0,1.393391,2006,9,1,1,4,1,9,14,23,1,162,63,9,248,473,1
82,83,0,43000000,0,10.947957,2005,7,4,2,6,1,20,99,119,16,406,70,269,2590,3066,1
2424,2425,0,60000000,0,7.493614999999999,1999,7,3,2,4,1,18,148,166,5,362,71,102,3778,4211,1
1460,1461,0,116000000,0,9.86738,2004,12,1,1,8,1,65,149,214,9,1548,121,150,3406,5075,1
1893,1894,0,12000,0,5.738871,1972,3,3,1,1,1,11,7,18,17,170,0,264,112,282,1
1668,1669,0,700000,0,9.47666,1994,9,1,1,2,1,3,3,6,11,51,8,188,54,113,1
2000,2001,0,0,0,0.43491,1978,2,2,1,2,1,13,11,24,2,229,30,28,192,451,1
475,476,0,0,8,0.36809200000000003,2012,8,1,1,0,1,9,1,10,0,230,0,0,22,252,0
517,518,0,15000000,0,11.853019999999999,2014,11,2,1,1,4,45,86,131,8,1095,7,170,2319,3421,1
404,405,0,0,0,3.842769,1989,1,4,1,2,1,10,45,55,7,199,28,134,1024,1251,1
384,385,0,55000000,0,10.571434,1999,12,1,1,3,1,73,44,117,6,1678,42,96,994,2714,1
2981,2982,0,0,0,3.0691080000000004,2016,9,1,1,2,1,40,24,64,1,991,37,8,724,1752,1
2152,2153,0,10000000,0,4.468247,2007,2,4,1,7,2,28,20,48,11,507,98,187,379,984,1
1633,1634,1,30000000,14,7.554848,1999,7,5,2,7,2,8,11,19,6,202,97,89,229,528,1
2859,2860,1,3062000,1,2.07741,2011,7,3,1,1,4,10,10,20,7,292,11,94,266,569,1
688,689,0,0,0,4.352904,2013,1,1,2,7,1,7,2,9,2,127,129,25,46,302,1
1240,1241,0,0,0,0.704637,2012,12,2,0,0,1,6,3,9,0,127,0,0,76,203,0
62,63,0,0,0,6.3816120000000005,1998,1,4,1,2,1,10,48,58,16,202,22,271,1202,1426,1
